inches,ram,weight,is_ips,is_touchscreen,res_width,res_height,storage_gb,has_ssd,has_hdd,ppi,company_Apple,company_Asus,company_Chuwi,company_Dell,company_Fujitsu,company_Google,company_Hp,company_Huawei,company_Lenovo,company_Lg,company_Mediacom,company_Microsoft,company_Msi,company_Razer,company_Samsung,company_Toshiba,company_Vero,company_Xiaomi,typename_Gaming,typename_Netbook,typename_Notebook,typename_Ultrabook,typename_Workstation,opsys_Chrome Os,opsys_Linux,opsys_Mac Os X,opsys_Macos,opsys_No Os,opsys_Windows 10,opsys_Windows 10 S,opsys_Windows 7
12.5,16.0,1.18,0,0,1920,1080,256.0,1,0,176.23257360658386,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
12.3,8.0,1.1,0,1,2400,1600,256.0,1,0,234.50740003017813,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
13.3,8.0,1.2,1,0,3200,1800,256.0,1,0,276.053530085501,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
13.3,4.0,1.65,0,0,1366,768,500.0,0,1,117.82653006268643,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
13.3,4.0,1.6,0,0,1366,768,128.0,1,0,117.82653006268643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
17.3,4.0,2.8,0,0,1366,768,1024.0,0,1,90.58340172449303,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,16.0,2.72,1,1,3840,2160,1152.0,1,1,282.42399616439724,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
13.3,8.0,1.31,0,1,1920,1080,256.0,1,0,165.6321180513006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
15.6,4.0,2.1,0,0,1366,768,1024.0,0,1,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
15.6,16.0,2.3,0,0,1920,1080,500.0,0,0,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.0,16.0,1.71,0,1,1920,1080,256.0,1,0,146.86047800548656,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
14.0,4.0,1.75,1,0,1366,768,128.0,1,0,111.93520355955211,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,8.0,2.62,0,0,1920,1080,1024.0,0,1,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.6,12.0,2.3,0,1,1920,1080,2048.0,0,1,141.21199808219862,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15.6,16.0,2.5,0,0,3840,2160,512.0,1,0,282.42399616439724,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
14.0,4.0,1.8,1,0,1920,1080,128.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
14.0,16.0,1.95,0,0,1920,1080,512.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.6,8.0,2.0,0,0,1920,1080,128.0,1,0,141.21199808219862,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
17.3,32.0,3.575,1,0,1920,1080,2048.0,1,1,127.33567457123111,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
17.3,16.0,3.575,1,0,1920,1080,1280.0,1,1,127.33567457123111,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
14.0,16.0,1.47,1,0,1920,1080,512.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
15.6,8.0,2.2,0,0,1366,768,1024.0,0,1,100.45466986113651,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
14.0,16.0,1.7,0,0,1920,1080,512.0,1,0,157.3505121487356,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
14.0,16.0,1.6,1,0,1920,1080,1280.0,1,1,157.3505121487356,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.6,8.0,2.2,0,0,1920,1080,1152.0,1,1,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.6,4.0,2.4,1,0,1920,1080,1024.0,0,1,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
17.3,16.0,3.575,1,0,1920,1080,1280.0,1,1,127.33567457123111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.6,8.0,2.62,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.6,8.0,2.24,0,0,1920,1080,1152.0,1,1,141.21199808219862,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
14.0,4.0,1.22,0,0,1920,1080,32.0,0,0,157.3505121487356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
13.3,8.0,1.37,1,1,1920,1080,512.0,1,0,165.6321180513006,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15.6,8.0,2.08,0,1,1920,1080,256.0,1,0,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12.0,8.0,0.92,1,0,2304,1440,512.0,0,0,226.41554716935852,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
14.0,8.0,1.42,1,1,2560,1440,256.0,1,0,209.8006828649808,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
14.0,4.0,1.63,0,0,1366,768,32.0,0,0,111.93520355955211,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,8.0,1.95,0,0,1366,768,128.0,1,0,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
13.9,8.0,1.38,1,1,1920,1080,256.0,1,0,158.48253022174808,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15.6,8.0,2.0,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,8.0,3.14,0,0,1920,1080,256.0,1,0,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
15.6,8.0,2.37,0,0,1920,1080,256.0,1,0,141.21199808219862,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
13.3,8.0,1.29,0,0,1920,1080,256.0,1,0,165.6321180513006,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
15.6,8.0,2.06,0,1,3840,2160,256.0,1,0,282.42399616439724,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
11.6,4.0,1.63,0,0,1366,768,128.0,1,0,135.0942111925629,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
12.5,8.0,1.26,0,0,1366,768,256.0,1,0,125.36742798669837,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
15.6,4.0,2.1,0,0,1366,768,500.0,0,1,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,8.0,2.04,0,0,1366,768,2048.0,0,1,100.45466986113651,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15.6,16.0,2.62,0,0,3840,2160,512.0,1,0,282.42399616439724,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
15.6,4.0,2.4,0,0,1920,1080,1024.0,0,1,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
17.3,12.0,3.575,1,0,1920,1080,1024.0,0,1,127.33567457123111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
17.3,16.0,2.9,0,0,1920,1080,1536.0,1,1,127.33567457123111,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
13.3,8.0,0.81,0,0,1920,1080,256.0,1,0,165.6321180513006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
15.6,8.0,1.98,0,0,1920,1080,1024.0,0,1,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
